internal_txn_id,account,currency,amount,debit_credit,txn_date,value_date,allocation,reference,narrative,status
305102069135,ACC#00001,USD,50580000.00,CR,2023-04-23,2023-04-22,USD_2023-04-22_ACC#00001_66912     0147701477360267041477NAPE072         IF TMH SEE FAMES SMILAX   BOLL      00360267041477NAPE072         IF TMH SEE FAMES,003602670 41477 NAPE072 L9K6901                                                                 JOQVY H.C. ZUCCHINIS TENT,66912     0147701477360267041477NAPE072         IF TMH SEE FAMES SMILAX   BOLL      00360267041477NAPE072         IF TMH SEE FAMES,unmatched
654807672173,ACC#00001,USD,147369.00,CR,2023-03-13,2023-03-12,USD_2023-03-12_ACC#00001_66912     0702807028821359867463SKITE77         MORIBUND ROTENONES S SMILAX   BOLL      00821359867463SKITE77         MORIBUND ZYGNEMA SK HYRACIFORM,008213598 67463 SKITE77                                                                         MARK UNSOLACED LANOLINS,66912     0702807028821359867463SKITE77         MORIBUND ROTENONES S SMILAX   BOLL      00821359867463SKITE77         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
812474272108,ACC#00001,USD,-29523.23,DR,2023-04-23,2023-04-22,USD_2023-04-22_ACC#00001_66912     66325663250 32566DHU3I 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566DHU3I 088            JOQVY - BAS - DG,32566DHU3I 32566DHU3I                                                                      JOQVY - BAS - DG,66912     66325663250 32566DHU3I 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566DHU3I 088            JOQVY - BAS - DG,unmatched
144364473485,ACC#00001,USD,-3208688.00,DR,2023-05-14,2023-05-13,USD_2023-05-13_ACC#00001_66912     0122001220306455212660GULA623         MORIBUND VEXES WHUFF SMILAX   BOLL      00306455212660GULA623         MORIBUND VEXES S FOMALHAUT,003064552 12660 GULA623                                                                         GABBAI UNSOLACED MAECENAS,66912     0122001220306455212660GULA623         MORIBUND VEXES WHUFF SMILAX   BOLL      00306455212660GULA623         MORIBUND VEXES S FOMALHAUT,unmatched
4846497805,ACC#00001,USD,-1490160.80,DR,2023-05-13,2023-05-12,USD_2023-05-12_ACC#00001_66912     0156801568308129317667JADE189         MORIBUND VEXES WHUFF SMILAX   BOLL      00308129317667JADE189         MORIBUND VEXES S FOMALHAUT,003081293 17667 JADE189                                                                         ACTOS ASSUMER FUTHERMORE,66912     0156801568308129317667JADE189         MORIBUND VEXES WHUFF SMILAX   BOLL      00308129317667JADE189         MORIBUND VEXES S FOMALHAUT,unmatched
971057464727,ACC#00001,USD,-64394.10,DR,2023-04-16,2023-04-15,USD_2023-04-15_ACC#00001_66912     0670806708892525014407CANGY47         MORIBUND VEXES WHUFF SMILAX   BOLL      00892525014407CANGY47         MORIBUND VEXES S FOMALHAUT,008925250 14407 CANGY47                                                                         UPCLOSER MONOCOQUE GAB -,66912     0670806708892525014407CANGY47         MORIBUND VEXES WHUFF SMILAX   BOLL      00892525014407CANGY47         MORIBUND VEXES S FOMALHAUT,unmatched
890709206295,ACC#00001,USD,-58658929.60,DR,2023-04-07,2023-04-06,USD_2023-04-06_ACC#00001_66912     0147701477897231841477AUG0307         OFF TMH TIRO FAMES SMILAX   BOLL      00897231841477AUG0307         OFF TMH TIRO HAU BT,008972318 41477 AUG0307 L9MS38R                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477897231841477AUG0307         OFF TMH TIRO FAMES SMILAX   BOLL      00897231841477AUG0307         OFF TMH TIRO HAU BT,unmatched
141275012968,ACC#00001,USD,1175046489.00,CR,2023-04-21,2023-04-20,USD_2023-04-20_ACC#00001_66912     6682866828SHAMESICK FROM JAUN UNFED   JOQOEV HUMP FGDK SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   JOQOEV HUMP FGDK               029666066666111111,6666666666577123 P665771237973859                                                                JOQOEV HUMP FGDK,66912     6682866828SHAMESICK FROM JAUN UNFED   JOQOEV HUMP FGDK SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   JOQOEV HUMP FGDK               029666066666111111,unmatched
440692044992,ACC#00001,USD,1419564.42,CR,2023-04-01,2023-03-31,USD_2023-03-31_ACC#00001_66912     0122001220854068812660CHARE79         MORIBUND ROTENONES S SMILAX   BOLL      00854068812660CHARE79         MORIBUND ZYGNEMA SK HYRACIFORM,008540688 12660 CHARE79                                                                         CLINOGRAPH MASHALLAH QMBG,66912     0122001220854068812660CHARE79         MORIBUND ROTENONES S SMILAX   BOLL      00854068812660CHARE79         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
893230621756,ACC#00001,USD,45825400.00,CR,2023-03-24,2023-03-23,USD_2023-03-23_ACC#00001_66912     0147701477851599941477OKET964         IF TMH SEE FAMES SMILAX   BOLL      00851599941477OKET964         IF TMH SEE FAMES,008515999 41477 OKET964 L9ES85Q                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477851599941477OKET964         IF TMH SEE FAMES SMILAX   BOLL      00851599941477OKET964         IF TMH SEE FAMES,unmatched
680789221139,ACC#00001,USD,819461883.60,CR,2023-05-07,2023-05-06,USD_2023-05-06_ACC#00001_66912     6682866828SHAMESICK FROM JAUN UNFED   JEE - DESINENT SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   JEE - DESINENT                 029666620366705827,6666666667993351 P679933510871803                                                                JEE - DESINENT,66912     6682866828SHAMESICK FROM JAUN UNFED   JEE - DESINENT SMILAX   FGGQQ     PHOTOACTIVE FROM JAUN UNFED   JEE - DESINENT                 029666620366705827,unmatched
334731128406,ACC#00001,USD,-1722000.00,DR,2023-04-06,2023-04-05,USD_2023-04-05_ACC#00001_66912     0256602566 SMILAX   FGGKR,43715876 JOQG7U8278GLEE7U                                                                SHALE           667933724,66912     0256602566 SMILAX   FGGKR,unmatched
905238629905,ACC#00001,USD,59430000.00,CR,2023-04-03,2023-04-02,USD_2023-04-02_ACC#00001_66912     0147701477890560141477WASN164         IF TMH SEE FAMES SMILAX   BOLL      00890560141477WASN164         IF TMH SEE FAMES,008905601 41477 WASN164 L9MS1SR                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477890560141477WASN164         IF TMH SEE FAMES SMILAX   BOLL      00890560141477WASN164         IF TMH SEE FAMES,unmatched
954705190673,ACC#00001,USD,14343933.19,CR,2023-05-01,2023-04-30,USD_2023-04-30_ACC#00001_66912     0147701477364393541477OKET966         IF TMH SEE FAMES SMILAX   BOLL      00364393541477OKET966         IF TMH SEE FAMES,003643935 41477 OKET966 L9K76TN                                                                 JOQVY H.C. ZUCCHINIS TENT,66912     0147701477364393541477OKET966         IF TMH SEE FAMES SMILAX   BOLL      00364393541477OKET966         IF TMH SEE FAMES,unmatched
861897081372,ACC#00001,USD,53051400.00,CR,2023-04-23,2023-04-22,USD_2023-04-22_ACC#00001_66912     0147701477360319741477AUG0307         IF TMH SEE FAMES SMILAX   BOLL      00360319741477AUG0307         IF TMH SEE FAMES,003603197 41477 AUG0307 L9K69FW                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477360319741477AUG0307         IF TMH SEE FAMES SMILAX   BOLL      00360319741477AUG0307         IF TMH SEE FAMES,unmatched
930012621,ACC#00001,USD,-4371000.00,DR,2023-05-13,2023-05-12,USD_2023-05-12_ACC#00001_66912     6692666926 SMILAX   GPD,IYO9126666175418 IYO9126666175418,66912     6692666926 SMILAX   GPD,unmatched
898268425701,ACC#00001,USD,-649192.32,DR,2023-05-21,2023-05-17,USD_2023-05-17_ACC#00001_66912     0250702507195408 67666                SEMSEM ODONTOLOGY AZ,RM195408  67666 UPCLOSER SAUNT TYPY H.C.,66912     0250702507195408 67666                SEMSEM ODONTOLOGY AZ,unmatched
105006446236,ACC#00001,USD,8424527.07,CR,2023-04-29,2023-04-28,USD_2023-04-28_ACC#00001_66912     0141601416368866941416KAVI757         IF TMH SEE FAMES SMILAX   BOLL      00368866941416KAVI757         IF TMH SEE FAMES,003688669 41416 KAVI757 L9K037C                                                                 UPCLOSER MONOCOQUE GAB -,66912     0141601416368866941416KAVI757         IF TMH SEE FAMES SMILAX   BOLL      00368866941416KAVI757         IF TMH SEE FAMES,unmatched
140802881195,ACC#00001,USD,54248000.00,CR,2023-03-12,2023-03-11,USD_2023-03-11_ACC#00001_66912     0147701477823202141477OKET964         IF TMH SEE FAMES SMILAX   BOLL      00823202141477OKET964         IF TMH SEE FAMES,008232021 41477 OKET964 L9HZ44E                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477823202141477OKET964         IF TMH SEE FAMES SMILAX   BOLL      00823202141477OKET964         IF TMH SEE FAMES,unmatched
925146685065,ACC#00001,USD,-4448838.69,DR,2023-04-01,2023-03-31,USD_2023-03-31_ACC#00001_66912     0608706087855607415601LEUD852         MORIBUND VEXES WHUFF SMILAX   BOLL      00855607415601LEUD852         MORIBUND VEXES S FOMALHAUT,008556074 15601 LEUD852                                                                         DILAPIDATE ELSHOLTZIA SF,66912     0608706087855607415601LEUD852         MORIBUND VEXES WHUFF SMILAX   BOLL      00855607415601LEUD852         MORIBUND VEXES S FOMALHAUT,unmatched
449833306386,ACC#00001,USD,-54179983.40,DR,2023-08-25,2023-05-31,USD_2023-05-31_ACC#00001_66912     0147701477375593941477GOMER55         OFF TMH TIRO FAMES SMILAX   BOLL      00375593941477GOMER55         OFF TMH TIRO HAU BT,003755939 41477 GOMER55 L9K422K                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477375593941477GOMER55         OFF TMH TIRO FAMES SMILAX   BOLL      00375593941477GOMER55         OFF TMH TIRO HAU BT,unmatched
35585058317,ACC#00001,USD,85289.10,CR,2023-04-14,2023-04-13,USD_2023-04-13_ACC#00001_66912     0670806708894737114476NAUT308         MORIBUND ROTENONES S SMILAX   BOLL      00894737114476NAUT308         MORIBUND ZYGNEMA SK HYRACIFORM,008947371 14476 NAUT308                                                                         TYPY IMBER TA CARENE (RHD,66912     0670806708894737114476NAUT308         MORIBUND ROTENONES S SMILAX   BOLL      00894737114476NAUT308         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
757704794584,ACC#00001,USD,81277.16,CR,2023-04-30,2023-04-29,USD_2023-04-29_ACC#00001_66912     66325663250 32566OH904 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566OH904 088            JOQVY - BAS - DG,32566OH904 32566OH904                                                                      JOQVY - BAS - DG,66912     66325663250 32566OH904 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566OH904 088            JOQVY - BAS - DG,unmatched
786917942024,ACC#00001,USD,-12099416.74,DR,2023-03-23,2023-03-22,USD_2023-03-22_ACC#00001_66912     0676506765857312655570OKET481         MORIBUND VEXES WHUFF SMILAX   BOLL      00857312655570OKET481         MORIBUND VEXES S FOMALHAUT,008573126 55570 OKET481                                                                         JOQGE ZUCCHINIS ZYRENIAN,66912     0676506765857312655570OKET481         MORIBUND VEXES WHUFF SMILAX   BOLL      00857312655570OKET481         MORIBUND VEXES S FOMALHAUT,unmatched
38543952829,ACC#00001,USD,-30831.78,DR,2023-05-18,2023-05-17,USD_2023-05-17_ACC#00001_66912     0256602566 SMILAX   FGGKR,35268401 ALME7U9028JOQG7U                                                                JO TONITE SAUNT 664952723,66912     0256602566 SMILAX   FGGKR,unmatched
196840425048,ACC#00001,USD,-173714.89,DR,2023-05-12,2023-04-01,USD_2023-04-01_ACC#00001_66912     0250702507196465 67666                SEMSEM ODONTOLOGY AZ SMILAX   BOLL      RM196465 67666                SEMSEM STOPHOUND T HYRACIFORM,RM196465  67666 Y.M. TONITE QUETCH CHUHRA,66912     0250702507196465 67666                SEMSEM ODONTOLOGY AZ SMILAX   BOLL      RM196465 67666                SEMSEM STOPHOUND T HYRACIFORM,unmatched
225183873494,ACC#00001,USD,-38218120.33,DR,2023-05-07,2023-05-06,USD_2023-05-06_ACC#00001_66912     0156801568369588617661ARGAS85         MORIBUND VEXES WHUFF SMILAX   BOLL      00369588617661ARGAS85         MORIBUND VEXES S FOMALHAUT,003695886 17661 ARGAS85                                                                         UPCLOSER MONOCOQUE GAB -,66912     0156801568369588617661ARGAS85         MORIBUND VEXES WHUFF SMILAX   BOLL      00369588617661ARGAS85         MORIBUND VEXES S FOMALHAUT,unmatched
717464390343,ACC#00001,USD,12883.36,CR,2023-05-27,2023-05-26,USD_2023-05-26_ACC#00001_66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,35297175 V35297175                                                                       JO TONITE SAUNT 664952723,66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,unmatched
503908887100,ACC#00001,USD,1829400.00,CR,2023-08-25,2023-05-31,USD_2023-05-31_ACC#00001_66912     0600606006374204167040AUG0646         MORIBUND ROTENONES S SMILAX   BOLL      00374204167040AUG0646         MORIBUND ZYGNEMA SK HYRACIFORM,003742041 67040 AUG0646                                                                         VERANDAH KEF QMQF USEE (C,66912     0600606006374204167040AUG0646         MORIBUND ROTENONES S SMILAX   BOLL      00374204167040AUG0646         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
770318028621,ACC#00001,USD,-243068.08,DR,2023-03-16,2023-03-15,USD_2023-03-15_ACC#00001_66912     0670806708828222114476JAUP636         MORIBUND VEXES WHUFF SMILAX   BOLL      00828222114476JAUP636         MORIBUND VEXES S FOMALHAUT,008282221 14476 JAUP636                                                                         UPCLOSER MONOCOQUE GAB -,66912     0670806708828222114476JAUP636         MORIBUND VEXES WHUFF SMILAX   BOLL      00828222114476JAUP636         MORIBUND VEXES S FOMALHAUT,unmatched
78681490876,ACC#00001,USD,-54248023.58,DR,2023-05-12,2023-05-11,USD_2023-05-11_ACC#00001_66912     0147701477307116541477LYSIN22         OFF TMH TIRO FAMES SMILAX   BOLL      00307116541477LYSIN22         OFF TMH TIRO HAU BT,003071165 41477 LYSIN22 L9K17OB                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477307116541477LYSIN22         OFF TMH TIRO FAMES SMILAX   BOLL      00307116541477LYSIN22         OFF TMH TIRO HAU BT,unmatched
837572283224,ACC#00001,USD,100000.00,CR,2023-04-06,2023-04-05,USD_2023-04-05_ACC#00001_66912     0670606706897138255571ARGAS78         MORIBUND ROTENONES S SMILAX   BOLL      00897138255571ARGAS78         MORIBUND ZYGNEMA SK HYRACIFORM,008971382 55571 ARGAS78                                                                         JOQGE MOVED IMPALM,66912     0670606706897138255571ARGAS78         MORIBUND ROTENONES S SMILAX   BOLL      00897138255571ARGAS78         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
594345868765,ACC#00001,USD,-626813.40,DR,2023-05-04,2023-04-30,USD_2023-04-30_ACC#00001_66912     0147601476363405541476                OFF TMH ENQUIRE WOLD SMILAX   BOLL      00363405541476                OFF TMH ENQUIRE  WOLD,003634055 41476 L9MS1X7                                                                 OXEOTE NONREGULATIVE OEV,66912     0147601476363405541476                OFF TMH ENQUIRE WOLD SMILAX   BOLL      00363405541476                OFF TMH ENQUIRE  WOLD,unmatched
758173921333,ACC#00001,USD,2344327.94,CR,2023-05-12,2023-05-11,USD_2023-05-11_ACC#00001_66912     0702807028300792767463CUTIN84         MORIBUND ROTENONES S SMILAX   BOLL      00300792767463CUTIN84         MORIBUND ZYGNEMA SK HYRACIFORM,003007927 67463 CUTIN84                                                                         RHODIZITE GEOMETRINE BETA,66912     0702807028300792767463CUTIN84         MORIBUND ROTENONES S SMILAX   BOLL      00300792767463CUTIN84         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
863569816962,ACC#00001,USD,-889090.84,DR,2023-05-11,2023-04-26,USD_2023-04-26_ACC#00001_66912     0147601476301763541476                OFF TMH DIP WOLD SMILAX   BOLL      00301763541476                OFF TMH DIP WOLD,003017635 41476 L9HY4RH                                                                 KAZATSKI VITI MIB DIASENE,66912     0147601476301763541476                OFF TMH DIP WOLD SMILAX   BOLL      00301763541476                OFF TMH DIP WOLD,unmatched
712119472920,ACC#00001,USD,-146780.68,DR,2023-04-20,2023-04-19,USD_2023-04-19_ACC#00001_66912     0670806708895139314407REOWN63         MORIBUND VEXES WHUFF SMILAX   BOLL      00895139314407REOWN63         MORIBUND VEXES S FOMALHAUT,008951393 14407 REOWN63                                                                         UPCLOSER MONOCOQUE GAB -,66912     0670806708895139314407REOWN63         MORIBUND VEXES WHUFF SMILAX   BOLL      00895139314407REOWN63         MORIBUND VEXES S FOMALHAUT,unmatched
244973637678,ACC#00001,USD,-14165.85,DR,2023-05-20,2023-05-19,USD_2023-05-19_ACC#00001_66912     66325663250 32566DTRBE 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566DTRBE 088            JOQVY - ELUVIA -,32566DTRBE 32566DTRBE                                                                      JOQVY - ELUVIA -,66912     66325663250 32566DTRBE 088            JOQVY - ELUVIA - SMILAX   GFG       VC0 32566DTRBE 088            JOQVY - ELUVIA -,unmatched
166508184129,ACC#00001,USD,400000.00,CR,2023-04-10,2023-04-09,USD_2023-04-09_ACC#00001_66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,35898778 V35898778                                                                       JO TONITE SAUNT 664952723,66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,unmatched
595719457840,ACC#00001,USD,-6172840.25,DR,2023-04-09,2023-04-08,USD_2023-04-08_ACC#00001_66912     0256602566 SMILAX   FGGKR,24850886 ALME7U0303JOQG7U                                                                JO TONITE SAUNT 664952723,66912     0256602566 SMILAX   FGGKR,unmatched
827192971483,ACC#00001,USD,-16337970.00,DR,2023-04-29,2023-04-28,USD_2023-04-28_ACC#00001_66912     0702807028360314667463WASN080         MORIBUND VEXES WHUFF SMILAX   BOLL      00360314667463WASN080         MORIBUND VEXES S FOMALHAUT,003603146 67463 WASN080                                                                         SAUNT MAZA MICRODONTY,66912     0702807028360314667463WASN080         MORIBUND VEXES WHUFF SMILAX   BOLL      00360314667463WASN080         MORIBUND VEXES S FOMALHAUT,unmatched
754333492868,ACC#00001,USD,-719942.50,DR,2023-05-25,2023-05-24,USD_2023-05-24_ACC#00001_66912     0603606036371699467888VELIC90         OFF TMH TIRO FAMES SMILAX   BOLL      00371699467888VELIC90         OFF TMH TIRO HAU BT,003716994 67888 VELIC90 L9K33BK                                                                 JO TONITE ETHERIFIES GAB,66912     0603606036371699467888VELIC90         OFF TMH TIRO FAMES SMILAX   BOLL      00371699467888VELIC90         OFF TMH TIRO HAU BT,unmatched
9108980971,ACC#00001,USD,-268675.87,DR,2023-05-19,2023-05-18,USD_2023-05-18_ACC#00001_66912     66325663250 32566DTQGJ 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566DTQGJ 088            JOQVY - BAS - DG,32566DTQGJ 32566DTQGJ                                                                      JOQVY - BAS - DG,66912     66325663250 32566DTQGJ 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566DTQGJ 088            JOQVY - BAS - DG,unmatched
962408645412,ACC#00001,USD,3757900.00,CR,2023-05-27,2023-05-26,USD_2023-05-26_ACC#00001_66912     0600606006377294767040NOTUS16         MORIBUND ROTENONES S SMILAX   BOLL      00377294767040NOTUS16         MORIBUND ZYGNEMA SK HYRACIFORM,003772947 67040 NOTUS16                                                                         ASSUMER NONREGULATIVE EFI,66912     0600606006377294767040NOTUS16         MORIBUND ROTENONES S SMILAX   BOLL      00377294767040NOTUS16         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
713577988520,ACC#00001,USD,-104575.72,DR,2023-05-20,2023-05-19,USD_2023-05-19_ACC#00001_66912     0646406464302939161008LOCHY89         MORIBUND VEXES WHUFF SMILAX   BOLL      00302939161008LOCHY89         MORIBUND VEXES S FOMALHAUT,003029391 61008 LOCHY89                                                                         I GHEE POSSY FORECONSIDER,66912     0646406464302939161008LOCHY89         MORIBUND VEXES WHUFF SMILAX   BOLL      00302939161008LOCHY89         MORIBUND VEXES S FOMALHAUT,unmatched
130373671337,ACC#00001,USD,-759740.87,DR,2023-04-07,2023-03-23,USD_2023-03-23_ACC#00001_66912     0147601476891072141476                OFF TMH ENQUIRE WOLD SMILAX   BOLL      00891072141476                OFF TMH ENQUIRE  WOLD,008910721 41476 L9HG58D                                                                 KAMIAN GOLACH OBS OY V/C/,66912     0147601476891072141476                OFF TMH ENQUIRE WOLD SMILAX   BOLL      00891072141476                OFF TMH ENQUIRE  WOLD,unmatched
441134389608,ACC#00001,USD,-2672284.30,DR,2023-05-27,2023-05-26,USD_2023-05-26_ACC#00001_66912     0147701477373182741477AUG0307         OFF TMH TIRO FAMES SMILAX   BOLL      00373182741477AUG0307         OFF TMH TIRO HAU BT,003731827 41477 AUG0307 L9K46XR                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477373182741477AUG0307         OFF TMH TIRO FAMES SMILAX   BOLL      00373182741477AUG0307         OFF TMH TIRO HAU BT,unmatched
614074056733,ACC#00001,USD,1152.52,CR,2023-03-11,2023-03-08,USD_2023-03-08_ACC#00001_66912     0250702507841483467666                ANDI SEMSEM DIP WOLD SMILAX   BOLL      00841483467666                ANDI SEMSEM DIP  WOLD,008414834 67666 NACHE51 L9HG0MP                                                                 DUPPY YO TRIFOLY MAECENAS,66912     0250702507841483467666                ANDI SEMSEM DIP WOLD SMILAX   BOLL      00841483467666                ANDI SEMSEM DIP  WOLD,unmatched
583085234659,ACC#00001,USD,87320.29,CR,2023-05-20,2023-05-19,USD_2023-05-19_ACC#00001_66912     66325663250 32566DR60Z 088            JOQVY DE -ELUVIA SMILAX   GFG       VC0 32566DR60Z 088            JOQVY DE -ELUVIA,32566DR60Z 32566DR60Z                                                                      JOQVY DE -ELUVIA,66912     66325663250 32566DR60Z 088            JOQVY DE -ELUVIA SMILAX   GFG       VC0 32566DR60Z 088            JOQVY DE -ELUVIA,unmatched
680783049264,ACC#00001,USD,-36119237.90,DR,2023-03-09,2023-03-08,USD_2023-03-08_ACC#00001_66912     0147701477827152341477MOZO702         IF TMH TIRO FAMES SMILAX   BOLL      00827152341477MOZO702         IF TMH TIRO EMEU S,008271523 41477 MOZO702 L9IE91Q                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477827152341477MOZO702         IF TMH TIRO FAMES SMILAX   BOLL      00827152341477MOZO702         IF TMH TIRO EMEU S,unmatched
540922841881,ACC#00001,USD,-16947.06,DR,2023-05-07,2023-05-06,USD_2023-05-06_ACC#00001_66912     0614606146362252210007LYSIN51         MORIBUND VEXES WHUFF SMILAX   BOLL      00362252210007LYSIN51         MORIBUND VEXES S FOMALHAUT,003622522 10007 LYSIN51                                                                         RENVOY ASSUMER FUTHERMORE,66912     0614606146362252210007LYSIN51         MORIBUND VEXES WHUFF SMILAX   BOLL      00362252210007LYSIN51         MORIBUND VEXES S FOMALHAUT,unmatched
945331251642,ACC#00001,USD,41842600.00,CR,2023-04-14,2023-04-13,USD_2023-04-13_ACC#00001_66912     0147701477895797841477WASN164         IF TMH SEE FAMES SMILAX   BOLL      00895797841477WASN164         IF TMH SEE FAMES,008957978 41477 WASN164 L9HN9VD                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477895797841477WASN164         IF TMH SEE FAMES SMILAX   BOLL      00895797841477WASN164         IF TMH SEE FAMES,unmatched
794233479536,ACC#00001,USD,-1615116.00,DR,2023-05-11,2023-05-07,USD_2023-05-07_ACC#00001_66912     0147601476301094541476                OFF TMH ENQUIRE WOLD SMILAX   BOLL      00301094541476                OFF TMH ENQUIRE  WOLD,003010945 41476 L9FR477                                                                 KAZATSKI VITI MIB DIASENE,66912     0147601476301094541476                OFF TMH ENQUIRE WOLD SMILAX   BOLL      00301094541476                OFF TMH ENQUIRE  WOLD,unmatched
30395369798,ACC#00001,USD,687193.38,CR,2023-03-26,2023-03-25,USD_2023-03-25_ACC#00001_66912     0638106381851267788856HUBBA50         MORIBUND ROTENONES S SMILAX   BOLL      00851267788856HUBBA50         MORIBUND ZYGNEMA SK HYRACIFORM,008512677 88856 HUBBA50                                                                         UPCLOSER MONOCOQUE GAB -,66912     0638106381851267788856HUBBA50         MORIBUND ROTENONES S SMILAX   BOLL      00851267788856HUBBA50         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
459243877478,ACC#00001,USD,39889370.00,CR,2023-03-18,2023-03-17,USD_2023-03-17_ACC#00001_66912     0147701477825278841477MOZO702         OFF TMH SEE FAMES SMILAX   BOLL      00825278841477MOZO702         OFF TMH SEE EMEU S,008252788 41477 MOZO702 L9IC1NR                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477825278841477MOZO702         OFF TMH SEE FAMES SMILAX   BOLL      00825278841477MOZO702         OFF TMH SEE EMEU S,unmatched
144376440051,ACC#00001,USD,918257.40,CR,2023-03-13,2023-03-12,USD_2023-03-12_ACC#00001_66912     0638106381828796088856NAPE718         MORIBUND ROTENONES S SMILAX   BOLL      00828796088856NAPE718         MORIBUND ZYGNEMA SK HYRACIFORM,008287960 88856 NAPE718                                                                         DIANITE ANIMI VOWED AGHAN,66912     0638106381828796088856NAPE718         MORIBUND ROTENONES S SMILAX   BOLL      00828796088856NAPE718         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
719910457773,ACC#00001,USD,50542100.00,CR,2023-03-06,2023-03-05,USD_2023-03-05_ACC#00001_66912     0147701477820864341477OKET484         IF TMH SEE FAMES SMILAX   BOLL      00820864341477OKET484         IF TMH SEE FAMES,008208643 41477 OKET484 L9IE2DJ                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477820864341477OKET484         IF TMH SEE FAMES SMILAX   BOLL      00820864341477OKET484         IF TMH SEE FAMES,unmatched
342879964924,ACC#00001,USD,54248000.00,CR,2023-03-10,2023-03-09,USD_2023-03-09_ACC#00001_66912     0147701477821340541477OKET964         IF TMH SEE FAMES SMILAX   BOLL      00821340541477OKET964         IF TMH SEE FAMES,008213405 41477 OKET964 L9HZ7RN                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477821340541477OKET964         IF TMH SEE FAMES SMILAX   BOLL      00821340541477OKET964         IF TMH SEE FAMES,unmatched
638960237351,ACC#00001,USD,8454.12,CR,2023-04-27,2023-04-26,USD_2023-04-26_ACC#00001_66912     0670806708366466814476JAUP636         MORIBUND ROTENONES S SMILAX   BOLL      00366466814476JAUP636         MORIBUND ZYGNEMA SK HYRACIFORM,003664668 14476 JAUP636                                                                         ENHAT CROM TYPY AS CARENE,66912     0670806708366466814476JAUP636         MORIBUND ROTENONES S SMILAX   BOLL      00366466814476JAUP636         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
922842391240,ACC#00001,USD,-1739.94,DR,2023-03-25,2023-03-24,USD_2023-03-24_ACC#00001_66912     66325663250 32566W153L 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566W153L 088            JOQVY - BAS - DG,32566W153L 32566W153L                                                                      JOQVY - BAS - DG,66912     66325663250 32566W153L 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566W153L 088            JOQVY - BAS - DG,unmatched
297125228596,ACC#00001,USD,-224924.15,DR,2023-03-13,2023-03-12,USD_2023-03-12_ACC#00001_66912     66325663250 32566RD9WH 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566RD9WH 088            JOQVY - BAS - DG,32566RD9WH 32566RD9WH                                                                      JOQVY - BAS - DG,66912     66325663250 32566RD9WH 088            JOQVY - BAS - DG SMILAX   GFG       VC0 32566RD9WH 088            JOQVY - BAS - DG,unmatched
749483227464,ACC#00001,USD,59430000.00,CR,2023-05-20,2023-05-19,USD_2023-05-19_ACC#00001_66912     0147701477376223541477ARGAS98         IF TMH SEE FAMES SMILAX   BOLL      00376223541477ARGAS98         IF TMH SEE FAMES,003762235 41477 ARGAS98 L9K366Y                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477376223541477ARGAS98         IF TMH SEE FAMES SMILAX   BOLL      00376223541477ARGAS98         IF TMH SEE FAMES,unmatched
