internal_txn_id,account,currency,amount,debit_credit,txn_date,value_date,allocation,reference,narrative,status
630727708763,ACC#00001,USD,-3340317.30,DR,2023-04-22,2023-04-19,USD_2023-04-19_ACC#00001_66912     0250702507190221 67666                SEMSEM ODONTOLOGY AZ,RM190221  67666 UPCLOSER SAUNT TYPY H.C.,66912     0250702507190221 67666                SEMSEM ODONTOLOGY AZ,unmatched
689883432613,ACC#00001,USD,-739382.25,DR,2023-03-31,2022-05-18,USD_2022-05-18_ACC#00001_66912     0250702507176046 67666                SEMSEM ODONTOLOGY AZ,RM176046  67666 UPCLOSER SAUNT TYPY H.C.,66912     0250702507176046 67666                SEMSEM ODONTOLOGY AZ,unmatched
940160895350,ACC#00001,USD,-31135.24,DR,2023-04-10,2023-04-09,USD_2023-04-09_ACC#00001_66912     66325663250 37266DYB2Z 088            INFL MEZZO ED BK SMILAX   GFG       VC0 37266DYB2Z 088            INFL MEZZO ED BK,37266DYB2Z 37266DYB2Z                                                                      INFL MEZZO ED BK,66912     66325663250 37266DYB2Z 088            INFL MEZZO ED BK SMILAX   GFG       VC0 37266DYB2Z 088            INFL MEZZO ED BK,unmatched
292101809515,ACC#00001,USD,-603606.46,DR,2023-03-24,2023-03-23,USD_2023-03-23_ACC#00001_66912     0147701477857496341477GULA414         OFF TMH TIRO FAMES SMILAX   BOLL      00857496341477GULA414         OFF TMH TIRO HAU BT,008574963 41477 GULA414 L9ES7I8                                                                 JOQVY H.C. ZUCCHINIS TENT,66912     0147701477857496341477GULA414         OFF TMH TIRO FAMES SMILAX   BOLL      00857496341477GULA414         OFF TMH TIRO HAU BT,unmatched
652422295515,ACC#00001,USD,728235.70,CR,2023-05-04,2023-05-03,USD_2023-05-03_ACC#00001_66912     0676506765361903915510RIGHT70         MORIBUND ROTENONES S SMILAX   BOLL      00361903915510RIGHT70         MORIBUND ZYGNEMA SK HYRACIFORM,003619039 15510 RIGHT70                                                                         MFT-EMEU MICRODONTY UNTAX,66912     0676506765361903915510RIGHT70         MORIBUND ROTENONES S SMILAX   BOLL      00361903915510RIGHT70         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
659937928348,ACC#00001,USD,22410465.70,CR,2023-05-14,2023-05-13,USD_2023-05-13_ACC#00001_66912     0614606146304294736146OKET966         IF TMH SEE FAMES SMILAX   BOLL      00304294736146OKET966         IF TMH SEE FAMES,003042947 36146 OKET966 L9K87HR                                                                 JOQGE ZUCCHINIS ZYRENIAN,66912     0614606146304294736146OKET966         IF TMH SEE FAMES SMILAX   BOLL      00304294736146OKET966         IF TMH SEE FAMES,unmatched
306611658361,ACC#00001,USD,40689.10,CR,2023-05-27,2023-05-21,USD_2023-05-21_ACC#00001_66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,97244570 V97244570                                                                       JO TONITE SAUNT 664952723,66912     02566025660666H3         6666666666 SMILAX   FGGKR     FW0666H3         6666666666,unmatched
210170822795,ACC#00001,USD,3150010.08,CR,2023-05-15,2023-05-14,USD_2023-05-14_ACC#00001_66912     0156001560308392610818RAKEE34         MORIBUND ROTENONES S SMILAX   BOLL      00308392610818RAKEE34         MORIBUND ZYGNEMA SK HYRACIFORM,003083926 10818 RAKEE34                                                                         UPCLOSER MONOCOQUE GAB -,66912     0156001560308392610818RAKEE34         MORIBUND ROTENONES S SMILAX   BOLL      00308392610818RAKEE34         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
470830335146,ACC#00001,USD,-25652059.25,DR,2023-05-19,2023-05-18,USD_2023-05-18_ACC#00001_66912     0638106381304424588856OKET966         MORIBUND VEXES WHUFF SMILAX   BOLL      00304424588856OKET966         MORIBUND VEXES S FOMALHAUT,003044245 88856 OKET966                                                                         PADUANISM IRISHER,66912     0638106381304424588856OKET966         MORIBUND VEXES WHUFF SMILAX   BOLL      00304424588856OKET966         MORIBUND VEXES S FOMALHAUT,unmatched
270085105361,ACC#00001,USD,4528290.29,CR,2023-03-23,2023-03-22,USD_2023-03-22_ACC#00001_66912     0676506765857315855570AUG0307         MORIBUND ROTENONES S SMILAX   BOLL      00857315855570AUG0307         MORIBUND ZYGNEMA SK HYRACIFORM,008573158 55570 AUG0307                                                                         JOQGE ZUCCHINIS ZYRENIAN,66912     0676506765857315855570AUG0307         MORIBUND ROTENONES S SMILAX   BOLL      00857315855570AUG0307         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
955675066522,ACC#00001,USD,541711.55,CR,2023-05-28,2023-05-24,USD_2023-05-24_ACC#00001_66912     0147601476374363941476                OFF TMH ENQUIRE WOLD SMILAX   BOLL      00374363941476                OFF TMH ENQUIRE  WOLD,003743639 41476 L9K01EN                                                                 ENCHODONTIDAE COUTHIER SF,66912     0147601476374363941476                OFF TMH ENQUIRE WOLD SMILAX   BOLL      00374363941476                OFF TMH ENQUIRE  WOLD,unmatched
143362070167,ACC#00001,USD,-10774562.90,DR,2023-05-06,2023-05-04,USD_2023-05-04_ACC#00001_66912     0122001220364692512660SCOTE32         MORIBUND VEXES WHUFF SMILAX   BOLL      00364692512660SCOTE32         MORIBUND VEXES S FOMALHAUT,003646925 12660 SCOTE32                                                                         JOQGE MOVED IMPALM,66912     0122001220364692512660SCOTE32         MORIBUND VEXES WHUFF SMILAX   BOLL      00364692512660SCOTE32         MORIBUND VEXES S FOMALHAUT,unmatched
808293829079,ACC#00001,USD,1919480.13,CR,2023-04-09,2023-04-08,USD_2023-04-08_ACC#00001_66912     0646406464898848161008KELD284         MORIBUND ROTENONES S SMILAX   BOLL      00898848161008KELD284         MORIBUND ZYGNEMA SK HYRACIFORM,008988481 61008 KELD284                                                                         SAUNT MAZA MICRODONTY,66912     0646406464898848161008KELD284         MORIBUND ROTENONES S SMILAX   BOLL      00898848161008KELD284         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
268305651862,ACC#00001,USD,-5445800.00,DR,2023-04-20,2023-04-19,USD_2023-04-19_ACC#00001_66912     0156801568895635617661LYSIN78         MORIBUND VEXES WHUFF SMILAX   BOLL      00895635617661LYSIN78         MORIBUND VEXES S FOMALHAUT,008956356 17661 LYSIN78                                                                         MFT-EMEU MICRODONTY UNTAX,66912     0156801568895635617661LYSIN78         MORIBUND VEXES WHUFF SMILAX   BOLL      00895635617661LYSIN78         MORIBUND VEXES S FOMALHAUT,unmatched
479283722238,ACC#00001,USD,-383500.00,DR,2023-04-20,2023-04-19,USD_2023-04-19_ACC#00001_66912     0122001220895937912660LYSIN80         MORIBUND VEXES WHUFF SMILAX   BOLL      00895937912660LYSIN80         MORIBUND VEXES S FOMALHAUT,008959379 12660 LYSIN80                                                                         UPCLOSER MONOCOQUE GAB -,66912     0122001220895937912660LYSIN80         MORIBUND VEXES WHUFF SMILAX   BOLL      00895937912660LYSIN80         MORIBUND VEXES S FOMALHAUT,unmatched
509689010781,ACC#00001,USD,-1278.65,DR,2023-03-13,2023-03-09,USD_2023-03-09_ACC#00001_66912     0250702507156208 67666                SEMSEM ODONTOLOGY AZ,RM156208  67666 UPCLOSER SAUNT TYPY H.C.,66912     0250702507156208 67666                SEMSEM ODONTOLOGY AZ,unmatched
548550119762,ACC#00001,USD,-30.00,DR,2023-04-22,2023-04-21,USD_2023-04-21_ACC#00001_66912     0703607036,78444746 8891JOQG7U                                                                GRUNCH RINNER   560114222,66912     0703607036,unmatched
418157155468,ACC#00001,USD,-28689016.99,DR,2023-03-23,2023-03-22,USD_2023-03-22_ACC#00001_66912     0141601416835278941416FALX618         OFF TMH TIRO FAMES SMILAX   BOLL      00835278941416FALX618         OFF TMH TIRO HAU BT,008352789 41416 FALX618 L9WA6WO                                                                 KAZATSKI VITI MIB DIASENE,66912     0141601416835278941416FALX618         OFF TMH TIRO FAMES SMILAX   BOLL      00835278941416FALX618         OFF TMH TIRO HAU BT,unmatched
26304989394,ACC#00001,USD,539519.34,CR,2023-03-06,2023-03-05,USD_2023-03-05_ACC#00001_66912     0600606006842895567040AUG0785         MORIBUND ROTENONES S SMILAX   BOLL      00842895567040AUG0785         MORIBUND ZYGNEMA SK HYRACIFORM,008428955 67040 AUG0785                                                                         SAUNT MAZA MICRODONTY,66912     0600606006842895567040AUG0785         MORIBUND ROTENONES S SMILAX   BOLL      00842895567040AUG0785         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
101865640901,ACC#00001,USD,-593883.05,DR,2023-04-22,2023-04-21,USD_2023-04-21_ACC#00001_66912     66325663250 32566DHY8X 088            JOQVY-DP BD-DP-H SMILAX   GFG       VC0 32566DHY8X 088            JOQVY-DP BD-DP-H,32566DHY8X 32566DHY8X                                                                      JOQVY-DP BD-DP-H,66912     66325663250 32566DHY8X 088            JOQVY-DP BD-DP-H SMILAX   GFG       VC0 32566DHY8X 088            JOQVY-DP BD-DP-H,unmatched
414009842725,ACC#00001,USD,-71926.20,DR,2023-03-11,2023-03-08,USD_2023-03-08_ACC#00001_66912     0250702507150519 67666                SEMSEM ODONTOLOGY AZ,RM150519  67666 UPCLOSER SAUNT TYPY H.C.,66912     0250702507150519 67666                SEMSEM ODONTOLOGY AZ,unmatched
325555113188,ACC#00001,USD,-766449.63,DR,2023-03-09,2023-02-22,USD_2023-02-22_ACC#00001_66912     0147601476827228541476                OFF TMH DIP WOLD SMILAX   BOLL      00827228541476                OFF TMH DIP WOLD,008272285 41476 L9HH3MM                                                                 JON ASSUMER CUBICLES EEV,66912     0147601476827228541476                OFF TMH DIP WOLD SMILAX   BOLL      00827228541476                OFF TMH DIP WOLD,unmatched
18394039676,ACC#00001,USD,225146.76,CR,2023-04-30,2023-04-28,USD_2023-04-28_ACC#00001_66912     0003100031360687267542JADE784         MORIBUND VEXES WHUFF SMILAX   BOLL      00360687267542JADE784         MORIBUND VEXES S FOMALHAUT,003606872 67542 JADE784                                                                         DL LANOLINS AG,66912     0003100031360687267542JADE784         MORIBUND VEXES WHUFF SMILAX   BOLL      00360687267542JADE784         MORIBUND VEXES S FOMALHAUT,unmatched
188996550231,ACC#00001,USD,21820.36,CR,2023-03-12,2023-03-11,USD_2023-03-11_ACC#00001_66912     0617806178827961867387FALX817         MORIBUND VEXES WHUFF SMILAX   BOLL      00827961867387FALX817         MORIBUND VEXES S FOMALHAUT,008279618 67387 FALX817                                                                         BULT DUFFED,66912     0617806178827961867387FALX817         MORIBUND VEXES WHUFF SMILAX   BOLL      00827961867387FALX817         MORIBUND VEXES S FOMALHAUT,unmatched
919160557409,ACC#00001,USD,49677938.63,CR,2023-04-27,2023-04-26,USD_2023-04-26_ACC#00001_66912     0141601416367783941416CHARE18         IF TMH SEE FAMES SMILAX   BOLL      00367783941416CHARE18         IF TMH SEE FAMES,003677839 41416 CHARE18 L9K00JG                                                                 UPCLOSER MONOCOQUE GAB -,66912     0141601416367783941416CHARE18         IF TMH SEE FAMES SMILAX   BOLL      00367783941416CHARE18         IF TMH SEE FAMES,unmatched
375097208464,ACC#00001,USD,-9900000.00,DR,2023-03-11,2023-03-10,USD_2023-03-10_ACC#00001_66912     0703607036 SMILAX   FGGKR                                                                     666666666666666,24280586 3781JOQG7U                                                                SAUT DU         516194414,66912     0703607036 SMILAX   FGGKR                                                                     666666666666666,unmatched
79103019651,ACC#00001,USD,334683.41,CR,2023-04-06,2023-04-05,USD_2023-04-05_ACC#00001_66912     0702807028859553167463AUG0637         MORIBUND ROTENONES S SMILAX   BOLL      00859553167463AUG0637         MORIBUND ZYGNEMA SK HYRACIFORM,008595531 67463 AUG0637                                                                         SAUNT MAZA MICRODONTY,66912     0702807028859553167463AUG0637         MORIBUND ROTENONES S SMILAX   BOLL      00859553167463AUG0637         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
396777318229,ACC#00001,USD,14801874.28,CR,2023-05-04,2023-05-03,USD_2023-05-03_ACC#00001_66912     0702807028368191467463WASN081         MORIBUND ROTENONES S SMILAX   BOLL      00368191467463WASN081         MORIBUND ZYGNEMA SK HYRACIFORM,003681914 67463 WASN081                                                                         SAUNT MAZA MICRODONTY,66912     0702807028368191467463WASN081         MORIBUND ROTENONES S SMILAX   BOLL      00368191467463WASN081         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
215682939162,ACC#00001,USD,-1239.07,DR,2023-04-10,2023-04-06,USD_2023-04-06_ACC#00001_66912     0250702507152950 67666                SEMSEM ODONTOLOGY AZ,RM152950  67666 UPCLOSER SAUNT TYPY H.C.,66912     0250702507152950 67666                SEMSEM ODONTOLOGY AZ,unmatched
611545597601,ACC#00001,USD,-48966383.40,DR,2023-04-22,2023-04-21,USD_2023-04-21_ACC#00001_66912     0156801568366147331568ARGAS08         OFF TMH TIRO FAMES SMILAX   BOLL      00366147331568ARGAS08         OFF TMH TIRO HAU BT,003661473 31568 ARGAS08 L9K63QE                                                                 JOQGE ZUCCHINIS ZYRENIAN,66912     0156801568366147331568ARGAS08         OFF TMH TIRO FAMES SMILAX   BOLL      00366147331568ARGAS08         OFF TMH TIRO HAU BT,unmatched
230733246187,ACC#00001,USD,-4896494.67,DR,2023-04-22,2023-04-21,USD_2023-04-21_ACC#00001_66912     0147701477366140341477ARGAS08         OFF TMH TIRO FAMES SMILAX   BOLL      00366140341477ARGAS08         OFF TMH TIRO HAU BT,003661403 41477 ARGAS08 L9K63FM                                                                 JOQGE ZUCCHINIS ZYRENIAN,66912     0147701477366140341477ARGAS08         OFF TMH TIRO FAMES SMILAX   BOLL      00366140341477ARGAS08         OFF TMH TIRO HAU BT,unmatched
521711235582,ACC#00001,USD,2113118.26,CR,2023-05-19,2023-05-18,USD_2023-05-18_ACC#00001_66912     0676506765305991855570ARGAS85         MORIBUND ROTENONES S SMILAX   BOLL      00305991855570ARGAS85         MORIBUND ZYGNEMA SK HYRACIFORM,003059918 55570 ARGAS85                                                                         JOQGE MOVED IMPALM,66912     0676506765305991855570ARGAS85         MORIBUND ROTENONES S SMILAX   BOLL      00305991855570ARGAS85         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
8086021311,ACC#00001,USD,28718897.19,CR,2023-03-12,2023-03-11,USD_2023-03-11_ACC#00001_66912     0141601416830416541416MOZO637         OFF TMH TIRO FAMES SMILAX   BOLL      00830416541416MOZO637         OFF TMH TIRO HAU BT,008304165 41416 MOZO637 L9HO8MB                                                                 KAZATSKI VITI MIB DIASENE,66912     0141601416830416541416MOZO637         OFF TMH TIRO FAMES SMILAX   BOLL      00830416541416MOZO637         OFF TMH TIRO HAU BT,unmatched
135944363712,ACC#00001,USD,-5000000.00,DR,2023-04-07,2023-04-06,USD_2023-04-06_ACC#00001_66912     0256602566 SMILAX   FGGKR,26871476 JOQG7U0648GLEE7U                                                                SHALE           667933724,66912     0256602566 SMILAX   FGGKR,unmatched
734135436215,ACC#00001,USD,222980.00,CR,2023-05-27,2023-05-20,USD_2023-05-20_ACC#00001_66912     0614606146370221110007GOMER45         MORIBUND VEXES WHUFF SMILAX   BOLL      00370221110007GOMER45         MORIBUND VEXES S FOMALHAUT,003702211 10007 GOMER45                                                                         VERANDAH KEF QMQF USEE AT,66912     0614606146370221110007GOMER45         MORIBUND VEXES WHUFF SMILAX   BOLL      00370221110007GOMER45         MORIBUND VEXES S FOMALHAUT,unmatched
804493756348,ACC#00001,USD,36429.51,CR,2023-03-27,2023-03-26,USD_2023-03-26_ACC#00001_66912     0156801568854185510111WASN820         MORIBUND ROTENONES S SMILAX   BOLL      00854185510111WASN820         MORIBUND ZYGNEMA SK HYRACIFORM,008541855 10111 WASN820                                                                         RHODIZITE UNSOLACED AGHAN,66912     0156801568854185510111WASN820         MORIBUND ROTENONES S SMILAX   BOLL      00854185510111WASN820         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
508357094326,ACC#00001,USD,-1191858.89,DR,2023-05-18,2023-05-17,USD_2023-05-17_ACC#00001_66912     0646006460S                           BURO JADY GAT AUG - SMILAX   RAMON     GFG                           BURO JADY GAT IT X - T         JOQ ELUVIA KR - TA            JOQGE_TA,HEY RAMON DISNEY JOQ ELUVIA KR - TA,66912     0646006460S                           BURO JADY GAT AUG - SMILAX   RAMON     GFG                           BURO JADY GAT IT X - T         JOQ ELUVIA KR - TA            JOQGE_TA,unmatched
978585207225,ACC#00001,USD,-4719725.80,DR,2023-03-18,2023-03-17,USD_2023-03-17_ACC#00001_66912     0122001220829231112660OKET481         MORIBUND VEXES WHUFF SMILAX   BOLL      00829231112660OKET481         MORIBUND VEXES S FOMALHAUT,008292311 12660 OKET481                                                                         JOQGE MOVED IMPALM,66912     0122001220829231112660OKET481         MORIBUND VEXES WHUFF SMILAX   BOLL      00829231112660OKET481         MORIBUND VEXES S FOMALHAUT,unmatched
819207390308,ACC#00001,USD,-14448389.75,DR,2023-04-08,2023-02-17,USD_2023-02-17_ACC#00001_66912     0618006180844135243644AUG0091         IF TMH SEE FAMES SMILAX   BOLL      00844135243644AUG0091         IF TMH SEE FAMES,008441352 43644 AUG0091 L9HG479                                                                 HAJJ SNOBS,66912     0618006180844135243644AUG0091         IF TMH SEE FAMES SMILAX   BOLL      00844135243644AUG0091         IF TMH SEE FAMES,unmatched
615269874247,ACC#00001,USD,569962.60,CR,2023-05-11,2023-04-26,USD_2023-04-26_ACC#00001_66912     0147601476301707841476                OFF TMH DIP WOLD SMILAX   BOLL      00301707841476                OFF TMH DIP WOLD,003017078 41476 L9HN6B2                                                                 KAZATSKI VITI MIB DIASENE,66912     0147601476301707841476                OFF TMH DIP WOLD SMILAX   BOLL      00301707841476                OFF TMH DIP WOLD,unmatched
697895610739,ACC#00001,USD,-2756930.01,DR,2023-03-06,2023-03-04,USD_2023-03-04_ACC#00001_66912     0147601476849122641476                OFF TMH DIP WOLD SMILAX   BOLL      00849122641476                OFF TMH DIP WOLD,008491226 41476 L9FV2H9                                                                 BAHUT ASSUMER FUTHERMORE,66912     0147601476849122641476                OFF TMH DIP WOLD SMILAX   BOLL      00849122641476                OFF TMH DIP WOLD,unmatched
517393206447,ACC#00001,USD,-15900000.00,DR,2023-04-23,2023-04-22,USD_2023-04-22_ACC#00001_66912     0156801568360620316792ARGAS85         MORIBUND VEXES WHUFF SMILAX   BOLL      00360620316792ARGAS85         MORIBUND VEXES S FOMALHAUT,003606203 16792 ARGAS85                                                                         JOQGE ZUCCHINIS ZYRENIAN,66912     0156801568360620316792ARGAS85         MORIBUND VEXES WHUFF SMILAX   BOLL      00360620316792ARGAS85         MORIBUND VEXES S FOMALHAUT,unmatched
956849703338,ACC#00001,USD,1817.20,CR,2023-04-16,2023-04-12,USD_2023-04-12_ACC#00001_66912     6692666926X60-AUTOSIGHT 05-77 MOG 69  CR46500 SMILAX   GESS      AUG60-AUTOSIGHT 05-77 MOG 69  CR46500,666071 666666661800403,66912     6692666926X60-AUTOSIGHT 05-77 MOG 69  CR46500 SMILAX   GESS      AUG60-AUTOSIGHT 05-77 MOG 69  CR46500,unmatched
931385636969,ACC#00001,USD,-91880.10,DR,2023-04-09,2023-04-08,USD_2023-04-08_ACC#00001_66912     66325663250 37266DY71K 088            TOURNOIS GDUFL C SMILAX   GFG       VC0 37266DY71K 088            TOURNOIS GDUFL C,37266DY71K 37266DY71K                                                                      TOURNOIS GDUFL C,66912     66325663250 37266DY71K 088            TOURNOIS GDUFL C SMILAX   GFG       VC0 37266DY71K 088            TOURNOIS GDUFL C,unmatched
541373855473,ACC#00001,USD,7567164.91,CR,2023-04-29,2023-04-28,USD_2023-04-28_ACC#00001_66912     0670006700361078615530AUG0307         MORIBUND ROTENONES S SMILAX   BOLL      00361078615530AUG0307         MORIBUND ZYGNEMA SK HYRACIFORM,003610786 15530 AUG0307                                                                         JOQGE ZUCCHINIS ZYRENIAN,66912     0670006700361078615530AUG0307         MORIBUND ROTENONES S SMILAX   BOLL      00361078615530AUG0307         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
785690506321,ACC#00001,USD,58045629.26,CR,2023-05-19,2023-05-18,USD_2023-05-18_ACC#00001_66912     0156801568305206317804LYSIN22         MORIBUND ROTENONES S SMILAX   BOLL      00305206317804LYSIN22         MORIBUND ZYGNEMA SK HYRACIFORM,003052063 17804 LYSIN22                                                                         JOQGE ZUCCHINIS ZYRENIAN,66912     0156801568305206317804LYSIN22         MORIBUND ROTENONES S SMILAX   BOLL      00305206317804LYSIN22         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
426604812495,ACC#00001,USD,24534502.68,CR,2023-05-18,2023-05-17,USD_2023-05-17_ACC#00001_66912     0147701477305437441477LYSIN22         IF TMH SEE FAMES SMILAX   BOLL      00305437441477LYSIN22         IF TMH SEE FAMES,003054374 41477 LYSIN22 L9K84FW                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147701477305437441477LYSIN22         IF TMH SEE FAMES SMILAX   BOLL      00305437441477LYSIN22         IF TMH SEE FAMES,unmatched
845412910912,ACC#00001,USD,-40689.10,DR,2023-05-22,2023-05-21,USD_2023-05-21_ACC#00001_66912     0256602566 SMILAX   FGGKR,47244570 ALME7U9448JOQG7U                                                                JO TONITE SAUNT 664952723,66912     0256602566 SMILAX   FGGKR,unmatched
118340587199,ACC#00001,USD,-121792.16,DR,2023-03-17,2023-03-16,USD_2023-03-16_ACC#00001_66912     0609306093824715967005JAUP485         MORIBUND VEXES WHUFF SMILAX   BOLL      00824715967005JAUP485         MORIBUND VEXES S FOMALHAUT,008247159 67005 JAUP485                                                                         PETITIONER FUTHERMORE EYL,66912     0609306093824715967005JAUP485         MORIBUND VEXES WHUFF SMILAX   BOLL      00824715967005JAUP485         MORIBUND VEXES S FOMALHAUT,unmatched
40160968181,ACC#00001,USD,3929780.00,CR,2023-03-24,2023-03-17,USD_2023-03-17_ACC#00001_66912     0250702507151578 67666                SEMSEM MARACAN WHUFF SMILAX   BOLL      RM151578 67666                SEMSEM MARACAN S FOMALHAUT,RM151578  67666 DUPPY YO TRIFOLY MAECENAS,66912     0250702507151578 67666                SEMSEM MARACAN WHUFF SMILAX   BOLL      RM151578 67666                SEMSEM MARACAN S FOMALHAUT,unmatched
179025274554,ACC#00001,USD,-2726670.85,DR,2023-03-06,2023-03-05,USD_2023-03-05_ACC#00001_66912     0608206082842220067399MBAYA54         MORIBUND VEXES WHUFF SMILAX   BOLL      00842220067399MBAYA54         MORIBUND VEXES S FOMALHAUT,008422200 67399 MBAYA54                                                                         SAUNT MAZA MICRODONTY,66912     0608206082842220067399MBAYA54         MORIBUND VEXES WHUFF SMILAX   BOLL      00842220067399MBAYA54         MORIBUND VEXES S FOMALHAUT,unmatched
74911571133,ACC#00001,USD,270000.00,CR,2023-04-14,2023-04-13,USD_2023-04-13_ACC#00001_66912     0147601476895644141476                MORIBUND ROTENONES S SMILAX   BOLL      00895644141476                MORIBUND ZYGNEMA SK HYRACIFORM,008956441 41476 TSURIS ANOETIC HACKLEBACK,66912     0147601476895644141476                MORIBUND ROTENONES S SMILAX   BOLL      00895644141476                MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
269055087619,ACC#00001,USD,-148156.73,DR,2023-05-05,2023-05-04,USD_2023-05-04_ACC#00001_66912     0614606146362253010007LYSIN51         MORIBUND VEXES WHUFF SMILAX   BOLL      00362253010007LYSIN51         MORIBUND VEXES S FOMALHAUT,003622530 10007 LYSIN51                                                                         RENVOY ASSUMER FUTHERMORE,66912     0614606146362253010007LYSIN51         MORIBUND VEXES WHUFF SMILAX   BOLL      00362253010007LYSIN51         MORIBUND VEXES S FOMALHAUT,unmatched
115635643297,ACC#00001,USD,3.34,CR,2023-05-18,2023-05-14,USD_2023-05-14_ACC#00001_66912     0701907019305937810372GOMER03         MORIBUND ROTENONES S SMILAX   BOLL      00305937810372GOMER03         MORIBUND ZYGNEMA SK HYRACIFORM,003059378 10372 GOMER03                                                                         PACHA - GLANDLIKE CRIZZEL,66912     0701907019305937810372GOMER03         MORIBUND ROTENONES S SMILAX   BOLL      00305937810372GOMER03         MORIBUND ZYGNEMA SK HYRACIFORM,unmatched
95514881151,ACC#00001,USD,-35227622.05,DR,2023-04-30,2023-04-29,USD_2023-04-29_ACC#00001_66912     0147701477363407541477OKET966         IF TMH TIRO FAMES SMILAX   BOLL      00363407541477OKET966         IF TMH TIRO EMEU S,003634075 41477 OKET966 L9K05FR                                                                 JOQGE ZUCCHINIS ZYRENIAN,66912     0147701477363407541477OKET966         IF TMH TIRO FAMES SMILAX   BOLL      00363407541477OKET966         IF TMH TIRO EMEU S,unmatched
986696777697,ACC#00001,USD,1881067.72,CR,2023-05-26,2023-05-25,USD_2023-05-25_ACC#00001_66912     0147601476373721141476                OFF TMH DIP WOLD SMILAX   BOLL      00373721141476                OFF TMH DIP WOLD,003737211 41476 L9MS5NE                                                                 UPCLOSER MONOCOQUE GAB -,66912     0147601476373721141476                OFF TMH DIP WOLD SMILAX   BOLL      00373721141476                OFF TMH DIP WOLD,unmatched
105965656070,ACC#00001,USD,-4003292.65,DR,2023-05-11,2023-05-07,USD_2023-05-07_ACC#00001_66912     0147601476301099841476                OFF TMH ENQUIRE WOLD SMILAX   BOLL      00301099841476                OFF TMH ENQUIRE  WOLD,003010998 41476 L9WA5C3                                                                 KAZATSKI VITI MIB DIASENE,66912     0147601476301099841476                OFF TMH ENQUIRE WOLD SMILAX   BOLL      00301099841476                OFF TMH ENQUIRE  WOLD,unmatched
409608946995,ACC#00001,USD,457000.00,CR,2023-03-10,2023-03-08,USD_2023-03-08_ACC#00001_66912     0147601476878090841476                IF TMH ENQUIRE WOLD SMILAX   BOLL      00878090841476                IF TMH ENQUIRE C TCK,008780908 41476 L9HJ8TK                                                                 JON ASSUMER CUBICLES EEV,66912     0147601476878090841476                IF TMH ENQUIRE WOLD SMILAX   BOLL      00878090841476                IF TMH ENQUIRE C TCK,unmatched
763227017309,ACC#00001,USD,1280229.88,CR,2023-03-13,2023-03-12,USD_2023-03-12_ACC#00001_66912     0122001220828600112660CRCHE47         MORIBUND VEXES WHUFF SMILAX   BOLL      00828600112660CRCHE47         MORIBUND VEXES S FOMALHAUT,008286001 12660 CRCHE47                                                                         UPCLOSER MONOCOQUE GAB -,66912     0122001220828600112660CRCHE47         MORIBUND VEXES WHUFF SMILAX   BOLL      00828600112660CRCHE47         MORIBUND VEXES S FOMALHAUT,unmatched
782861872298,ACC#00001,USD,29644.10,CR,2023-04-22,2023-04-19,USD_2023-04-19_ACC#00001_66912     0250702507197426 67666                SEMSEM MARACAN WHUFF SMILAX   BOLL      RM197426 67666                SEMSEM MARACAN S FOMALHAUT,RM197426  67666 DUPPY YO TRIFOLY MAECENAS,66912     0250702507197426 67666                SEMSEM MARACAN WHUFF SMILAX   BOLL      RM197426 67666                SEMSEM MARACAN S FOMALHAUT,unmatched
257965203347,ACC#00001,USD,2268.97,CR,2023-03-25,2023-03-24,USD_2023-03-24_ACC#00001_66912     6668966689MISTASSINI 1989-61GOA69 SMILAX   GESS      SPARASSODONT 1989-61GOA69,689181 666666661741423,66912     6668966689MISTASSINI 1989-61GOA69 SMILAX   GESS      SPARASSODONT 1989-61GOA69,unmatched
422785815705,ACC#00001,USD,-8180530.87,DR,2023-05-25,2023-05-24,USD_2023-05-24_ACC#00001_66912     0708207082892669247082LYSIN37         OFF TMH TIRO FAMES SMILAX   BOLL      00892669247082LYSIN37         OFF TMH TIRO HAU BT,008926692 47082 LYSIN37 L9HN4X3                                                                 DUPPY YO TRIFOLY MAECENAS,66912     0708207082892669247082LYSIN37         OFF TMH TIRO FAMES SMILAX   BOLL      00892669247082LYSIN37         OFF TMH TIRO HAU BT,unmatched
