tier,ingest_external_txn_id,candidate_internal_txn_ids,chosen_internal_txn_id,chosen_by_reference_score,disambiguated_by_reference,batch_file
TIER_1_EXACT,515298834178,"['46751784980', '191550783767', '647092811967', '109509767630', '272214218342', '747624900543', '541219568659', '213078951224', '393378757510', '847833819077', '261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",46751784980,0,False,ingest_batch_0001.csv
TIER_1_EXACT,50471431960,"['86052369141', '87538002211', '306067547937', '575852635597', '214176426045', '109954043300', '925305231353', '56794090735', '216175046342', '316486445695', '15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",86052369141,0,False,ingest_batch_0001.csv
TIER_1_EXACT,71472332182,"['191550783767', '647092811967', '109509767630', '272214218342', '747624900543', '541219568659', '213078951224', '393378757510', '847833819077', '261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",191550783767,0,False,ingest_batch_0001.csv
TIER_1_EXACT,645253286080,"['647092811967', '109509767630', '272214218342', '747624900543', '541219568659', '213078951224', '393378757510', '847833819077', '261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",647092811967,0,False,ingest_batch_0001.csv
TIER_1_EXACT,467833647367,"['257481660020', '345537721759', '529869601240']",257481660020,0,False,ingest_batch_0001.csv
TIER_1_EXACT,450813814823,"['201164522483', '617322183157', '336991228609', '973832055916', '809524434757', '35950649109', '715963200675', '242190620765']",201164522483,0,False,ingest_batch_0001.csv
TIER_1_EXACT,131439243910,"['334200522061', '203900960799', '964652380463']",334200522061,0,False,ingest_batch_0001.csv
TIER_1_EXACT,330755432861,"['617322183157', '336991228609', '973832055916', '809524434757', '35950649109', '715963200675', '242190620765']",617322183157,0,False,ingest_batch_0001.csv
TIER_1_EXACT,169877822502,"['87538002211', '306067547937', '575852635597', '214176426045', '109954043300', '925305231353', '56794090735', '216175046342', '316486445695', '15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",87538002211,0,False,ingest_batch_0001.csv
TIER_1_EXACT,46318505930,"['306067547937', '575852635597', '214176426045', '109954043300', '925305231353', '56794090735', '216175046342', '316486445695', '15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",306067547937,0,False,ingest_batch_0001.csv
TIER_1_EXACT,47963060159,"['109509767630', '272214218342', '747624900543', '541219568659', '213078951224', '393378757510', '847833819077', '261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",109509767630,0,False,ingest_batch_0001.csv
TIER_1_EXACT,695333649967,"['272214218342', '747624900543', '541219568659', '213078951224', '393378757510', '847833819077', '261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",272214218342,0,False,ingest_batch_0001.csv
TIER_1_EXACT,109939099528,"['747624900543', '541219568659', '213078951224', '393378757510', '847833819077', '261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",747624900543,0,False,ingest_batch_0001.csv
TIER_1_EXACT,636038133432,"['336991228609', '973832055916', '809524434757', '35950649109', '715963200675', '242190620765']",336991228609,0,False,ingest_batch_0001.csv
TIER_1_EXACT,967403215357,"['724299149529', '778689385673']",724299149529,0,False,ingest_batch_0001.csv
TIER_1_EXACT,989154508037,"['575852635597', '214176426045', '109954043300', '925305231353', '56794090735', '216175046342', '316486445695', '15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",575852635597,0,False,ingest_batch_0001.csv
TIER_1_EXACT,673205193725,"['214176426045', '109954043300', '925305231353', '56794090735', '216175046342', '316486445695', '15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",214176426045,0,False,ingest_batch_0001.csv
TIER_1_EXACT,666443912041,"['973832055916', '809524434757', '35950649109', '715963200675', '242190620765']",973832055916,0,False,ingest_batch_0001.csv
TIER_1_EXACT,606114745567,"['345537721759', '529869601240']",345537721759,0,False,ingest_batch_0001.csv
TIER_1_EXACT,347357240193,"['161881865385', '655269256782']",161881865385,0,False,ingest_batch_0001.csv
TIER_1_EXACT,967046512798,"['809524434757', '35950649109', '715963200675', '242190620765']",809524434757,0,False,ingest_batch_0001.csv
TIER_1_EXACT,876660371942,"['203900960799', '964652380463']",203900960799,0,False,ingest_batch_0001.csv
TIER_1_EXACT,308717136484,"['541219568659', '213078951224', '393378757510', '847833819077', '261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",541219568659,0,False,ingest_batch_0001.csv
TIER_1_EXACT,328803000727,"['109954043300', '925305231353', '56794090735', '216175046342', '316486445695', '15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",109954043300,0,False,ingest_batch_0001.csv
TIER_1_EXACT,649122428890,"['35950649109', '715963200675', '242190620765']",35950649109,0,False,ingest_batch_0001.csv
TIER_1_EXACT,192885083911,"['925305231353', '56794090735', '216175046342', '316486445695', '15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",925305231353,0,False,ingest_batch_0001.csv
TIER_1_EXACT,140912616757,"['116271029030', '922539248916']",116271029030,0,False,ingest_batch_0001.csv
TIER_1_EXACT,368418983505,"['56794090735', '216175046342', '316486445695', '15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",56794090735,0,False,ingest_batch_0001.csv
TIER_1_EXACT,413926173568,"['213078951224', '393378757510', '847833819077', '261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",213078951224,0,False,ingest_batch_0001.csv
TIER_1_EXACT,113024764559,"['393378757510', '847833819077', '261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",393378757510,0,False,ingest_batch_0001.csv
TIER_1_EXACT,140005942193,"['216175046342', '316486445695', '15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",216175046342,0,False,ingest_batch_0001.csv
TIER_1_EXACT,200770493212,"['316486445695', '15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",316486445695,0,False,ingest_batch_0001.csv
TIER_1_EXACT,428369726478,"['15149193656', '823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",15149193656,0,False,ingest_batch_0001.csv
TIER_1_EXACT,144867847739,"['823216519586', '579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",823216519586,0,False,ingest_batch_0001.csv
TIER_1_EXACT,896479285482,"['579934389547', '619567533809', '59619221737', '45005280775', '127624532995']",579934389547,0,False,ingest_batch_0001.csv
TIER_1_EXACT,721430799786,"['619567533809', '59619221737', '45005280775', '127624532995']",619567533809,0,False,ingest_batch_0001.csv
TIER_1_EXACT,804848307659,"['847833819077', '261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",847833819077,0,False,ingest_batch_0001.csv
TIER_1_EXACT,152638406464,"['261082264295', '459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",261082264295,0,False,ingest_batch_0001.csv
TIER_1_EXACT,636471156173,"['59619221737', '45005280775', '127624532995']",59619221737,0,False,ingest_batch_0001.csv
TIER_1_EXACT,779017402603,"['45005280775', '127624532995']",45005280775,0,False,ingest_batch_0001.csv
TIER_1_EXACT,413586825766,"['715963200675', '242190620765']",715963200675,0,False,ingest_batch_0001.csv
TIER_1_EXACT,75959780527,"['459478784298', '150262174723', '471488049694', '900714240805', '916909970832']",459478784298,0,False,ingest_batch_0001.csv
TIER_1_EXACT,906041247574,"['150262174723', '471488049694', '900714240805', '916909970832']",150262174723,0,False,ingest_batch_0001.csv
TIER_1_EXACT,804724378537,"['471488049694', '900714240805', '916909970832']",471488049694,0,False,ingest_batch_0001.csv
TIER_1_EXACT,37717998902,"['900714240805', '916909970832']",900714240805,0,False,ingest_batch_0001.csv
TIER_1_EXACT,888429084592,"['373610780648', '65393590742', '400957293917', '373267867710', '192674348526', '315877972495', '24462589306', '23170009089', '677292256529', '427872211937', '3125374641', '290680513045', '730084082001', '485793217249', '674225747674', '349337412261']",373610780648,0,False,ingest_batch_0001.csv
TIER_1_EXACT,912249379604,"['192246350491', '272548129376']",192246350491,1,True,ingest_batch_0001.csv
TIER_1_EXACT,745090189955,"['883543683316', '566306411806']",883543683316,0,False,ingest_batch_0001.csv
TIER_1_EXACT,283681105976,"['870844505395', '8501513546', '703760901032', '658136571052', '640846935213', '796945195231', '682730120637', '937429094149', '94508144573', '404501565936', '797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",870844505395,0,False,ingest_batch_0001.csv
TIER_1_EXACT,860300278913,"['8501513546', '703760901032', '658136571052', '640846935213', '796945195231', '682730120637', '937429094149', '94508144573', '404501565936', '797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",8501513546,0,False,ingest_batch_0001.csv
TIER_1_EXACT,242541986566,"['358968442061', '71467113994', '828593207815', '979992770414', '554062659582', '180075555570', '82596901939', '141513488428', '483208765310', '947709856527', '429269901928', '559200795198', '916716772799']",358968442061,0,False,ingest_batch_0001.csv
TIER_1_EXACT,640230067325,"['60690369909', '344725022633', '564900569855']",60690369909,0,False,ingest_batch_0001.csv
TIER_1_EXACT,210875234345,"['429509854465', '195493913591', '267672024394']",429509854465,0,False,ingest_batch_0001.csv
TIER_1_EXACT,459047324856,"['522230180575', '190532195611', '763623167656', '656229618930', '798520877141', '459630869840', '131453647633', '417625035332', '487278083099', '318922737233', '974670701809', '277007327075', '287306932973', '941765328913', '85689843216', '769687112844', '279400280081', '791475607182']",522230180575,0,False,ingest_batch_0001.csv
TIER_1_EXACT,554252211078,"['71467113994', '828593207815', '979992770414', '554062659582', '180075555570', '82596901939', '141513488428', '483208765310', '947709856527', '429269901928', '559200795198', '916716772799']",71467113994,0,False,ingest_batch_0001.csv
TIER_1_EXACT,418427703125,"['703760901032', '658136571052', '640846935213', '796945195231', '682730120637', '937429094149', '94508144573', '404501565936', '797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",703760901032,0,False,ingest_batch_0001.csv
TIER_1_EXACT,170292563611,"['361520194530', '904450952992']",361520194530,1,True,ingest_batch_0001.csv
TIER_1_EXACT,735199344982,"['379305493616', '10694413313', '547633886846', '798449810070', '156498264887', '343813081585', '544922524346', '688213471755', '513385018421', '147487281468', '984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",379305493616,0,False,ingest_batch_0001.csv
TIER_1_EXACT,964488365301,"['10694413313', '547633886846', '798449810070', '156498264887', '343813081585', '544922524346', '688213471755', '513385018421', '147487281468', '984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",10694413313,0,False,ingest_batch_0001.csv
TIER_1_EXACT,651557083547,"['748500356000', '915452732545', '844663046938', '386194459318', '318789022887', '847811111225']",748500356000,0,False,ingest_batch_0001.csv
TIER_1_EXACT,601095749308,"['547633886846', '798449810070', '156498264887', '343813081585', '544922524346', '688213471755', '513385018421', '147487281468', '984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",547633886846,0,False,ingest_batch_0001.csv
TIER_1_EXACT,908701370969,"['141258979050', '998670466111']",141258979050,0,False,ingest_batch_0001.csv
TIER_1_EXACT,441627947722,"['828593207815', '979992770414', '554062659582', '180075555570', '82596901939', '141513488428', '483208765310', '947709856527', '429269901928', '559200795198', '916716772799']",828593207815,0,False,ingest_batch_0001.csv
TIER_1_EXACT,809772310581,"['506267041799', '816978496343', '674941019492', '210183644127', '487545434341', '796592452488', '157150923448', '646357365553', '681288703017', '78305584883', '124382860181', '857222094071', '854672757527', '777536274882', '273139787738', '252299604763', '340948368837', '960271778729', '136343131700', '644396672422']",506267041799,0,False,ingest_batch_0001.csv
TIER_1_EXACT,339768217258,"['658136571052', '640846935213', '796945195231', '682730120637', '937429094149', '94508144573', '404501565936', '797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",658136571052,0,False,ingest_batch_0001.csv
TIER_1_EXACT,348216766939,"['640846935213', '796945195231', '682730120637', '937429094149', '94508144573', '404501565936', '797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",640846935213,0,False,ingest_batch_0001.csv
TIER_1_EXACT,802049377213,"['796945195231', '682730120637', '937429094149', '94508144573', '404501565936', '797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",796945195231,0,False,ingest_batch_0001.csv
TIER_1_EXACT,824585806828,"['982812925468', '388650872916']",982812925468,1,True,ingest_batch_0001.csv
TIER_1_EXACT,937337620507,"['682730120637', '937429094149', '94508144573', '404501565936', '797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",682730120637,0,False,ingest_batch_0001.csv
TIER_1_EXACT,668610884506,"['865710852352', '384617861864']",865710852352,0,False,ingest_batch_0001.csv
TIER_1_EXACT,122815008169,"['816978496343', '674941019492', '210183644127', '487545434341', '796592452488', '157150923448', '646357365553', '681288703017', '78305584883', '124382860181', '857222094071', '854672757527', '777536274882', '273139787738', '252299604763', '340948368837', '960271778729', '136343131700', '644396672422']",816978496343,0,False,ingest_batch_0001.csv
TIER_1_EXACT,974313321468,"['33232221309', '107750988654']",33232221309,0,False,ingest_batch_0001.csv
TIER_1_EXACT,156654682979,"['235344597148', '521693090695']",235344597148,0,False,ingest_batch_0001.csv
TIER_1_EXACT,674078829026,"['497025918583', '19606713533', '983241753694', '545552574121']",497025918583,0,False,ingest_batch_0001.csv
TIER_1_EXACT,468590195774,"['798449810070', '156498264887', '343813081585', '544922524346', '688213471755', '513385018421', '147487281468', '984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",798449810070,0,False,ingest_batch_0001.csv
TIER_1_EXACT,130356031506,"['156498264887', '343813081585', '544922524346', '688213471755', '513385018421', '147487281468', '984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",156498264887,0,False,ingest_batch_0001.csv
TIER_1_EXACT,669760076687,"['72130855873', '83665687201']",72130855873,1,True,ingest_batch_0001.csv
TIER_1_EXACT,142219169252,"['937429094149', '94508144573', '404501565936', '797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",937429094149,0,False,ingest_batch_0001.csv
TIER_1_EXACT,285905253279,"['94508144573', '404501565936', '797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",94508144573,0,False,ingest_batch_0001.csv
TIER_1_EXACT,297392510940,"['674941019492', '210183644127', '487545434341', '796592452488', '157150923448', '646357365553', '681288703017', '78305584883', '124382860181', '857222094071', '854672757527', '777536274882', '273139787738', '252299604763', '340948368837', '960271778729', '136343131700', '644396672422']",674941019492,0,False,ingest_batch_0001.csv
TIER_1_EXACT,673246779837,"['979992770414', '554062659582', '180075555570', '82596901939', '141513488428', '483208765310', '947709856527', '429269901928', '559200795198', '916716772799']",979992770414,0,False,ingest_batch_0001.csv
TIER_1_EXACT,756480770831,"['130623633089', '875351682268']",130623633089,0,False,ingest_batch_0001.csv
TIER_1_EXACT,157275309589,"['201128171064', '374729502937', '706434555836', '76600636199', '138521697166', '181906591669', '803244627706', '947057254457', '464824298621', '810077393405', '645927441125', '604999165332', '702738869116', '563496774715', '370951478260']",201128171064,0,False,ingest_batch_0001.csv
TIER_1_EXACT,39487562099,"['19606713533', '983241753694', '545552574121']",19606713533,0,False,ingest_batch_0001.csv
TIER_1_EXACT,563591818511,"['936110429722', '933359620604']",936110429722,0,False,ingest_batch_0001.csv
TIER_1_EXACT,443088130069,"['343813081585', '544922524346', '688213471755', '513385018421', '147487281468', '984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",343813081585,0,False,ingest_batch_0001.csv
TIER_1_EXACT,383755286549,"['110401919516', '908838226433']",110401919516,0,False,ingest_batch_0001.csv
TIER_1_EXACT,853125440456,"['592238403347', '230164037881']",592238403347,0,False,ingest_batch_0001.csv
TIER_1_EXACT,999544104438,"['344725022633', '564900569855']",344725022633,0,False,ingest_batch_0001.csv
TIER_1_EXACT,303166703846,"['65393590742', '400957293917', '373267867710', '192674348526', '315877972495', '24462589306', '23170009089', '677292256529', '427872211937', '3125374641', '290680513045', '730084082001', '485793217249', '674225747674', '349337412261']",65393590742,0,False,ingest_batch_0001.csv
TIER_1_EXACT,815598996012,"['404501565936', '797644004794', '749358811213', '94136716635', '650779745147', '631203994520', '996527134266', '419426225476', '777270367435', '605944387518', '522552210262', '174250237797', '525101768874', '305649949104', '876617636937', '78973828521', '741709888681', '97062811502', '127882790094', '460539844183', '214686643641', '246672828473', '72989975261', '854693720663', '848302690618', '283092779939', '114863308428', '71485516240', '242450648271', '312138480957']",404501565936,0,False,ingest_batch_0001.csv
TIER_1_EXACT,387949223142,"['422581749471', '66441957506', '342160403525']",422581749471,0,False,ingest_batch_0001.csv
TIER_1_EXACT,451863400381,"['915452732545', '844663046938', '386194459318', '318789022887', '847811111225']",915452732545,0,False,ingest_batch_0001.csv
TIER_1_EXACT,812115831949,"['544922524346', '688213471755', '513385018421', '147487281468', '984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",544922524346,0,False,ingest_batch_0001.csv
TIER_1_EXACT,324584997315,"['193911182914', '364428117287', '347798551222', '223675755027', '556700935308', '46539991920', '248863684604', '417717036504', '952844195307', '584097107', '950609312820', '738076409648', '79816120482', '782617750802']",193911182914,0,False,ingest_batch_0001.csv
TIER_1_EXACT,532322592877,"['86874021523', '985343329460']",86874021523,1,True,ingest_batch_0001.csv
TIER_1_EXACT,253235123570,"['210183644127', '487545434341', '796592452488', '157150923448', '646357365553', '681288703017', '78305584883', '124382860181', '857222094071', '854672757527', '777536274882', '273139787738', '252299604763', '340948368837', '960271778729', '136343131700', '644396672422']",210183644127,0,False,ingest_batch_0001.csv
TIER_1_EXACT,711767284160,"['688213471755', '513385018421', '147487281468', '984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",688213471755,0,False,ingest_batch_0001.csv
TIER_1_EXACT,449088335893,"['715761600186', '613657889178']",715761600186,0,False,ingest_batch_0001.csv
TIER_1_EXACT,259268634967,"['500779905629', '928697070639']",500779905629,0,False,ingest_batch_0001.csv
TIER_1_EXACT,417195513942,"['513385018421', '147487281468', '984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",513385018421,0,False,ingest_batch_0001.csv
TIER_1_EXACT,228915811410,"['844663046938', '386194459318', '318789022887', '847811111225']",844663046938,0,False,ingest_batch_0001.csv
TIER_1_EXACT,313555922012,"['525843228656', '116956593135']",525843228656,0,False,ingest_batch_0001.csv
TIER_1_EXACT,871355136741,"['400957293917', '373267867710', '192674348526', '315877972495', '24462589306', '23170009089', '677292256529', '427872211937', '3125374641', '290680513045', '730084082001', '485793217249', '674225747674', '349337412261']",400957293917,0,False,ingest_batch_0001.csv
TIER_1_EXACT,267875188288,"['625625604561', '887505310048']",625625604561,0,False,ingest_batch_0001.csv
TIER_1_EXACT,988832995519,"['364428117287', '347798551222', '223675755027', '556700935308', '46539991920', '248863684604', '417717036504', '952844195307', '584097107', '950609312820', '738076409648', '79816120482', '782617750802']",364428117287,0,False,ingest_batch_0001.csv
TIER_1_EXACT,95946260317,"['147487281468', '984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",147487281468,0,False,ingest_batch_0001.csv
TIER_1_EXACT,258889147485,"['347798551222', '223675755027', '556700935308', '46539991920', '248863684604', '417717036504', '952844195307', '584097107', '950609312820', '738076409648', '79816120482', '782617750802']",347798551222,0,False,ingest_batch_0001.csv
TIER_1_EXACT,351408939535,"['487545434341', '796592452488', '157150923448', '646357365553', '681288703017', '78305584883', '124382860181', '857222094071', '854672757527', '777536274882', '273139787738', '252299604763', '340948368837', '960271778729', '136343131700', '644396672422']",487545434341,0,False,ingest_batch_0001.csv
TIER_1_EXACT,313777968759,"['984284025764', '744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",984284025764,0,False,ingest_batch_0001.csv
TIER_1_EXACT,646764585919,"['373267867710', '192674348526', '315877972495', '24462589306', '23170009089', '677292256529', '427872211937', '3125374641', '290680513045', '730084082001', '485793217249', '674225747674', '349337412261']",373267867710,0,False,ingest_batch_0001.csv
TIER_1_EXACT,794391483649,"['744904784338', '993034109116', '493785561994', '663307607140', '991212390657', '354352135939', '21640041204', '466114972291', '450053949298', '699779590240', '534810703155', '220959106260', '927314809658', '227059988163', '191392253331', '558232210204', '102283764873', '917513032164', '429024827273', '898193005519', '74195931568', '784836879274', '880481905998', '758587226811', '461085488212', '135843188065', '762258332727', '951441471643', '54095042091', '594208825338', '995851825030', '551130559724', '597389291349', '526948646744', '275554762637', '354864051599', '853150068318']",744904784338,0,False,ingest_batch_0001.csv
TIER_1_EXACT,433082291729,"['669463356390', '643855035893']",669463356390,0,False,ingest_batch_0001.csv
TIER_1_EXACT,409816215073,"['680783049264', '214936818314', '42899087122', '679824425117', '523091385685']",680783049264,0,False,ingest_batch_0001.csv
TIER_1_EXACT,345115608003,"['192674348526', '315877972495', '24462589306', '23170009089', '677292256529', '427872211937', '3125374641', '290680513045', '730084082001', '485793217249', '674225747674', '349337412261']",192674348526,0,False,ingest_batch_0001.csv
TIER_1_EXACT,984001880555,"['372828656743', '468249425842']",372828656743,1,True,ingest_batch_0001.csv
